company_code,news_id,sentiment_score,sentiment_level
NVDA,3955,0.197683,Somewhat-Bullish
AVGO,3955,0.126922,Neutral
NVDA,3956,0.043945,Neutral
AAPL,3956,0.043945,Neutral
AVGO,3956,0.043945,Neutral
QCOM,3956,0.043945,Neutral
SMCI,3956,0.210501,Somewhat-Bullish
AMD,3956,0.043945,Neutral
MU,3956,0.277388,Somewhat-Bullish
MSFT,3957,0.148237,Neutral
GOOG,3957,0.148237,Neutral
NVDA,3957,0.111112,Neutral
AAPL,3957,0.111112,Neutral
INTC,3957,0.162027,Somewhat-Bullish
AMD,3957,0.111112,Neutral
ORCL,3957,0.220197,Somewhat-Bullish
AMZN,3957,0.148237,Neutral
AMD,3958,0.036958,Neutral
MSFT,3958,0.422090,Bullish
NVDA,3958,0.310804,Somewhat-Bullish
AVGO,3958,0.036958,Neutral
AMD,3959,0.036743,Neutral
MSFT,3959,0.036743,Neutral
NVDA,3959,0.129230,Neutral
QCOM,3959,0.112980,Neutral
INTC,3959,0.001996,Neutral
MSFT,3960,0.068960,Neutral
GOOG,3960,0.006984,Neutral
META,3960,0.051952,Neutral
ANET,3960,0.087281,Neutral
QCOM,3960,0.000000,Neutral
TTD,3960,0.143981,Neutral
AMD,3960,0.091867,Neutral
AMD,3961,0.172195,Somewhat-Bullish
NVDA,3961,0.342920,Somewhat-Bullish
AMD,3962,-0.485885,Bearish
INTC,3962,-0.612846,Bearish
AMD,3963,0.153775,Somewhat-Bullish
TSLA,3963,0.056956,Neutral
EA,3963,0.109970,Neutral
INTC,3963,0.128690,Neutral
AMD,3964,0.132999,Neutral
MU,3964,-0.012608,Neutral
META,3964,0.132999,Neutral
NVDA,3964,0.132999,Neutral
ORCL,3964,0.268088,Somewhat-Bullish
KLAC,3965,0.062097,Neutral
NVDA,3965,0.373235,Bullish
AVGO,3965,0.162434,Somewhat-Bullish
AMD,3965,0.162434,Somewhat-Bullish
LRCX,3965,0.062097,Neutral
AMD,3966,0.262691,Somewhat-Bullish
AMD,3967,0.204539,Somewhat-Bullish
NUE,3967,0.204539,Somewhat-Bullish
NVDA,3968,0.117755,Neutral
BAC,3968,-0.116792,Neutral
IVZ,3968,0.203675,Somewhat-Bullish
INTC,3968,0.125055,Neutral
AMD,3968,0.125055,Neutral
AMD,3969,0.116027,Neutral
WBD,3969,-0.117856,Neutral
NVDA,3969,0.127673,Neutral
INTC,3969,0.116027,Neutral
AMD,3970,0.420219,Bullish
INTC,3970,0.088279,Neutral
AMD,3971,0.102586,Neutral
NVDA,3971,0.016295,Neutral
INTC,3971,0.197982,Somewhat-Bullish
AMD,3972,-0.073181,Neutral
INTC,3972,0.446050,Bullish
AMD,3973,0.000000,Neutral
GOOG,3973,0.000000,Neutral
QCOM,3973,0.000000,Neutral
DELL,3973,0.102218,Neutral
AMD,3974,0.089996,Neutral
NVDA,3974,0.234526,Somewhat-Bullish
IVZ,3974,0.227573,Somewhat-Bullish
COIN,3974,0.191501,Somewhat-Bullish
INTC,3974,0.089996,Neutral
FICO,3974,0.112207,Neutral
AMD,3975,0.104131,Neutral
META,3975,0.003136,Neutral
NVDA,3975,0.003136,Neutral
AMD,3976,-0.332161,Somewhat-Bearish
NVDA,3976,-0.340269,Somewhat-Bearish
GD,3976,0.117999,Neutral
INTC,3976,-0.332161,Somewhat-Bearish
AMD,3977,0.118774,Neutral
MSFT,3977,0.118774,Neutral
NVDA,3977,0.118774,Neutral
AMD,3978,-0.003969,Neutral
GOOG,3978,-0.011218,Neutral
META,3978,-0.021507,Neutral
NVDA,3978,-0.003969,Neutral
ORCL,3978,0.098449,Neutral
NFLX,3979,0.000000,Neutral
META,3979,0.000000,Neutral
NVDA,3979,0.080796,Neutral
AVGO,3979,0.080796,Neutral
KO,3979,0.029537,Neutral
ORCL,3979,0.083241,Neutral
MSFT,3979,0.080796,Neutral
COST,3979,0.029537,Neutral
IBM,3979,0.080796,Neutral
PG,3979,0.029537,Neutral
AMD,3979,0.080796,Neutral
GEV,3979,0.300082,Somewhat-Bullish
PEP,3979,0.029537,Neutral
CMG,3979,0.094968,Neutral
PLTR,3979,0.080796,Neutral
AMD,3980,-0.090606,Neutral
LRCX,3980,0.302856,Somewhat-Bullish
INTC,3980,-0.138678,Neutral
AMD,3981,0.266069,Somewhat-Bullish
NVDA,3981,0.234659,Somewhat-Bullish
INTC,3981,0.339662,Somewhat-Bullish
AMD,3982,0.525553,Bullish
GEN,3982,0.418240,Bullish
GOOG,3982,0.020567,Neutral
META,3982,0.020567,Neutral
QCOM,3982,0.371824,Bullish
INTC,3982,0.335918,Somewhat-Bullish
AMD,3983,0.246573,Somewhat-Bullish
IBM,3983,0.351820,Bullish
AMD,3984,0.215565,Somewhat-Bullish
MSFT,3984,0.253806,Somewhat-Bullish
NVDA,3984,0.264405,Somewhat-Bullish
AMD,3985,-0.006052,Neutral
NVDA,3985,-0.006052,Neutral
AMD,3986,0.221789,Somewhat-Bullish
NVDA,3986,0.279044,Somewhat-Bullish
QCOM,3986,0.142251,Neutral
AMD,3987,0.043748,Neutral
NVDA,3987,0.033531,Neutral
PLTR,3987,0.212052,Somewhat-Bullish
AMD,3988,0.109971,Neutral
NVDA,3988,0.109971,Neutral
AVGO,3988,0.109971,Neutral
AMD,3989,-0.099215,Neutral
NVDA,3989,-0.037269,Neutral
AMZN,3989,0.252533,Somewhat-Bullish
INTC,3989,0.244480,Somewhat-Bullish
AMD,3990,0.235785,Somewhat-Bullish
NVDA,3990,0.141569,Neutral
NVDA,3991,0.142143,Neutral
PAYX,3991,0.078621,Neutral
AMD,3991,0.142143,Neutral
MU,3991,0.142143,Neutral
NKE,3991,0.061546,Neutral
LW,3991,0.054937,Neutral
GS,3991,-0.128558,Neutral
IVZ,3991,0.076202,Neutral
KLAC,3992,0.000000,Neutral
AMAT,3992,0.000000,Neutral
NVDA,3992,0.117050,Neutral
AAPL,3992,0.067310,Neutral
AVGO,3992,0.056648,Neutral
MU,3992,0.000000,Neutral
ORCL,3992,0.011507,Neutral
TXN,3992,0.000000,Neutral
MSFT,3992,0.009627,Neutral
QCOM,3992,0.000000,Neutral
INTC,3992,0.000000,Neutral
AMD,3992,0.000000,Neutral
LRCX,3992,0.000000,Neutral
AMZN,3992,-0.153052,Somewhat-Bearish
ON,3992,0.308407,Somewhat-Bullish
NVDA,3993,0.163902,Somewhat-Bullish
PAYX,3993,0.000000,Neutral
AMD,3993,0.163902,Somewhat-Bullish
MU,3993,0.163902,Somewhat-Bullish
WBD,3993,-0.316048,Somewhat-Bearish
NKE,3993,0.000000,Neutral
LW,3993,0.000000,Neutral
AMD,3994,0.339595,Somewhat-Bullish
MSFT,3995,-0.119163,Neutral
META,3995,0.158294,Somewhat-Bullish
NVDA,3995,0.042848,Neutral
AVGO,3995,0.158294,Somewhat-Bullish
INTC,3995,0.025425,Neutral
AMD,3995,0.158294,Somewhat-Bullish
AMZN,3995,0.031722,Neutral
AMD,3996,0.060352,Neutral
MCO,3996,0.074458,Neutral
MSFT,3996,0.074458,Neutral
NVDA,3996,0.074458,Neutral
SHW,3996,0.074458,Neutral
PLTR,3996,0.060352,Neutral
AMD,3997,0.000000,Neutral
NVDA,3997,0.066299,Neutral
AAPL,3997,0.066299,Neutral
MSFT,3998,-0.107984,Neutral
NVDA,3998,0.118044,Neutral
AAPL,3998,-0.107984,Neutral
AVGO,3998,-0.021628,Neutral
BAC,3998,0.340237,Somewhat-Bullish
INTC,3998,-0.064583,Neutral
AMD,3998,-0.021628,Neutral
AMD,3999,-0.465241,Bearish
NVDA,3999,-0.587109,Bearish
INTC,3999,-0.587109,Bearish
AMD,4000,0.235568,Somewhat-Bullish
NVDA,4000,0.159819,Somewhat-Bullish
AMD,4001,0.165798,Somewhat-Bullish
MSFT,4001,0.165798,Somewhat-Bullish
META,4001,0.165798,Somewhat-Bullish
NVDA,4001,0.420471,Bullish
AMD,4002,0.410603,Bullish
MSFT,4002,0.059941,Neutral
NVDA,4002,0.236037,Somewhat-Bullish
PLTR,4002,0.057129,Neutral
AMD,4003,-0.025000,Neutral
MSFT,4003,0.066001,Neutral
NVDA,4003,0.170824,Somewhat-Bullish
AVGO,4003,0.066001,Neutral
CSCO,4003,0.167043,Somewhat-Bullish
NVDA,4004,0.019002,Neutral
AVGO,4004,0.019002,Neutral
TSLA,4004,0.388558,Bullish
MS,4004,0.045393,Neutral
AMD,4004,0.019002,Neutral
AMD,4005,0.415187,Bullish
MSFT,4005,-0.091122,Neutral
NVDA,4005,0.319224,Somewhat-Bullish
AVGO,4005,0.109625,Neutral
AMD,4006,0.497503,Bullish
AMD,4007,0.074611,Neutral
NVDA,4007,0.055979,Neutral
AMD,4008,0.160782,Somewhat-Bullish
MSFT,4008,-0.042825,Neutral
GOOG,4008,-0.042825,Neutral
SPGI,4008,0.041562,Neutral
AMD,4009,0.036268,Neutral
AMD,4010,0.306165,Somewhat-Bullish
NVDA,4010,0.454362,Bullish
QCOM,4010,0.121988,Neutral
AMD,4011,0.051313,Neutral
AAPL,4012,-0.017506,Neutral
INTC,4012,-0.233198,Somewhat-Bearish
AMD,4012,0.000000,Neutral
MU,4012,0.179488,Somewhat-Bullish
DELL,4012,-0.078182,Neutral
AMD,4013,0.210960,Somewhat-Bullish
NVDA,4013,0.329927,Somewhat-Bullish
AVGO,4013,0.210960,Somewhat-Bullish
AMZN,4013,0.273203,Somewhat-Bullish
AMD,4014,-0.330896,Somewhat-Bearish
NVDA,4014,-0.330896,Somewhat-Bearish
GD,4014,0.116833,Neutral
INTC,4014,-0.330896,Somewhat-Bearish
AMD,4015,0.159623,Somewhat-Bullish
MU,4015,0.097783,Neutral
NVDA,4015,0.183298,Somewhat-Bullish
AMD,4016,0.518976,Bullish
NVDA,4016,0.068284,Neutral
VZ,4016,0.158222,Somewhat-Bullish
INTC,4016,0.155405,Somewhat-Bullish
SMCI,4016,0.158222,Somewhat-Bullish
AMD,4017,0.150588,Somewhat-Bullish
AMD,4018,0.133889,Neutral
ORCL,4018,0.133889,Neutral
AVGO,4018,0.133889,Neutral
IVZ,4018,0.100632,Neutral
AMD,4019,0.198401,Somewhat-Bullish
META,4019,-0.037654,Neutral
NVDA,4019,0.219588,Somewhat-Bullish
AVGO,4019,0.128905,Neutral
NVDA,4020,0.131797,Neutral
AAPL,4020,-0.024228,Neutral
INTC,4020,0.336537,Somewhat-Bullish
AMD,4020,0.016555,Neutral
PLTR,4020,0.093991,Neutral
AMD,4021,0.062513,Neutral
NVDA,4021,0.062513,Neutral
AMD,4022,0.132716,Neutral
MSFT,4022,0.231036,Somewhat-Bullish
AAPL,4022,-0.245001,Somewhat-Bearish
TSLA,4022,0.247851,Somewhat-Bullish
AMD,4023,0.355098,Bullish
NVDA,4023,0.464794,Bullish
AAPL,4023,0.178654,Somewhat-Bullish
INTC,4023,0.557752,Bullish
AMD,4024,0.154070,Somewhat-Bullish
AMD,4025,0.133143,Neutral
MU,4025,-0.051807,Neutral
AMD,4026,0.068380,Neutral
NVDA,4026,0.330114,Somewhat-Bullish
INTC,4026,0.068380,Neutral
NVDA,4027,0.121609,Neutral
AMD,4027,0.227683,Somewhat-Bullish
CDNS,4027,0.166110,Somewhat-Bullish
ISRG,4027,0.212223,Somewhat-Bullish
AMD,4028,0.630938,Bullish
AMD,4029,0.204012,Somewhat-Bullish
MSFT,4029,0.157027,Somewhat-Bullish
NVDA,4029,0.309346,Somewhat-Bullish
AVGO,4029,0.084159,Neutral
INTC,4029,0.000000,Neutral
AMD,4030,0.090575,Neutral
NVDA,4030,0.185954,Somewhat-Bullish
INTC,4030,0.504193,Bullish
SMCI,4030,0.310046,Somewhat-Bullish
AMD,4031,0.066377,Neutral
NVDA,4031,0.337439,Somewhat-Bullish
AVGO,4031,0.066377,Neutral
BAC,4031,0.131154,Neutral
AMD,4032,0.096429,Neutral
NVDA,4032,0.187044,Somewhat-Bullish
INTC,4032,0.524432,Bullish
SMCI,4032,0.381557,Bullish
AMD,4033,0.003386,Neutral
MU,4033,0.047542,Neutral
GOOG,4033,0.119072,Neutral
META,4033,0.145472,Neutral
NVDA,4033,0.107381,Neutral
AMD,4034,0.058561,Neutral
MSFT,4034,0.142464,Neutral
AMZN,4034,0.047859,Neutral
AMD,4035,0.173970,Somewhat-Bullish
NVDA,4035,0.173970,Somewhat-Bullish
AAPL,4035,0.135372,Neutral
QCOM,4035,0.219247,Somewhat-Bullish
AMD,4036,0.088872,Neutral
NVDA,4036,0.268090,Somewhat-Bullish
AMD,4037,0.131308,Neutral
META,4037,0.065929,Neutral
NVDA,4037,0.131308,Neutral
ORCL,4037,0.326567,Somewhat-Bullish
GOOG,4038,0.021044,Neutral
NVDA,4038,0.373866,Bullish
AAPL,4038,0.151167,Somewhat-Bullish
INTC,4038,0.151167,Somewhat-Bullish
AMD,4038,0.151167,Somewhat-Bullish
ABNB,4038,-0.064259,Neutral
PLTR,4038,-0.064259,Neutral
AMD,4039,0.390967,Bullish
AMD,4040,0.008923,Neutral
MU,4040,0.090857,Neutral
GOOG,4040,0.195998,Somewhat-Bullish
META,4040,0.217452,Somewhat-Bullish
NVDA,4040,0.149974,Neutral
AMD,4041,0.155796,Somewhat-Bullish
NVDA,4041,0.106605,Neutral
INTC,4041,0.173617,Somewhat-Bullish
AMD,4042,0.144234,Neutral
AMD,4043,0.315825,Somewhat-Bullish
MU,4043,0.391340,Bullish
NVDA,4043,0.313853,Somewhat-Bullish
AMD,4044,0.169926,Somewhat-Bullish
NVDA,4044,0.139495,Neutral
AAPL,4044,0.139495,Neutral
INTC,4044,0.111512,Neutral
NVDA,4045,0.164073,Somewhat-Bullish
INTC,4045,0.146025,Neutral
AMD,4045,-0.050095,Neutral
AMD,4046,0.098384,Neutral
IVZ,4046,0.126710,Neutral
AMD,4047,0.112680,Neutral
NVDA,4047,0.339235,Somewhat-Bullish
INTC,4047,0.242534,Somewhat-Bullish
SMCI,4047,0.278584,Somewhat-Bullish
AMD,4048,0.268705,Somewhat-Bullish
MU,4048,0.194694,Somewhat-Bullish
NVDA,4048,0.602958,Bullish
INTC,4048,0.467850,Bullish
AMD,4049,0.375055,Bullish
NVDA,4049,0.263623,Somewhat-Bullish
NVDA,4050,0.101054,Neutral
AAPL,4050,0.024977,Neutral
AVGO,4050,0.083308,Neutral
TSLA,4050,0.140926,Neutral
INTC,4050,0.000000,Neutral
AMD,4050,0.101054,Neutral
AMD,4051,-0.045697,Neutral
NVDA,4051,0.104818,Neutral
QCOM,4051,-0.064207,Neutral
INTC,4051,0.029450,Neutral
AMD,4052,0.000000,Neutral
NVDA,4052,0.192422,Somewhat-Bullish
PLTR,4052,0.283455,Somewhat-Bullish
AMD,4053,0.102801,Neutral
NVDA,4053,-0.012656,Neutral
AVGO,4053,-0.001002,Neutral
AMD,4054,-0.088271,Neutral
HII,4054,0.112229,Neutral
NVDA,4054,-0.088271,Neutral
SMCI,4054,0.102037,Neutral
NUE,4054,0.112229,Neutral
AMD,4055,0.343745,Somewhat-Bullish
NVDA,4055,0.253165,Somewhat-Bullish
AVGO,4055,0.217760,Somewhat-Bullish
AMD,4056,0.110912,Neutral
NVDA,4056,0.312427,Somewhat-Bullish
INTC,4056,0.477915,Bullish
AMD,4057,0.142989,Neutral
NVDA,4057,0.168225,Somewhat-Bullish
AVGO,4057,0.142989,Neutral
MSFT,4058,0.102371,Neutral
NVDA,4058,-0.032546,Neutral
AAPL,4058,0.102371,Neutral
BAC,4058,0.004939,Neutral
QCOM,4058,0.102371,Neutral
INTC,4058,0.090358,Neutral
AMD,4058,-0.197021,Somewhat-Bearish
GS,4058,-0.197021,Somewhat-Bearish
AMZN,4058,0.102371,Neutral
AMD,4059,0.133325,Neutral
NVDA,4059,0.133325,Neutral
AMD,4060,0.012990,Neutral
MSFT,4060,0.338407,Somewhat-Bullish
NVDA,4060,0.027251,Neutral
AMD,4061,0.125873,Neutral
NVDA,4061,0.125873,Neutral
ORCL,4061,0.155428,Somewhat-Bullish
INTC,4061,0.000000,Neutral
AMD,4062,0.137569,Neutral
NVDA,4062,0.263877,Somewhat-Bullish
QCOM,4062,0.137569,Neutral
INTC,4062,0.177193,Somewhat-Bullish
AMD,4063,0.404423,Bullish
NVDA,4063,0.607368,Bullish
INTC,4063,0.392721,Bullish
AMD,4064,0.339455,Somewhat-Bullish
NVDA,4064,0.424405,Bullish
INTC,4064,0.582323,Bullish
MSFT,4065,0.006829,Neutral
NVDA,4065,0.112643,Neutral
AVGO,4065,0.179685,Somewhat-Bullish
TSLA,4065,-0.028185,Neutral
AMD,4065,0.179685,Somewhat-Bullish
AMD,4066,0.421209,Bullish
NVDA,4066,0.356548,Bullish
AMD,4067,0.069212,Neutral
NVDA,4067,0.151183,Somewhat-Bullish
INTC,4067,0.180819,Somewhat-Bullish
NVDA,4068,0.147120,Neutral
AVGO,4068,0.110091,Neutral
QCOM,4068,0.152830,Somewhat-Bullish
AMD,4068,0.110091,Neutral
AMD,4069,0.038093,Neutral
NVDA,4069,0.227940,Somewhat-Bullish
AMD,4070,0.000000,Neutral
NVDA,4070,0.389773,Bullish
INTC,4070,0.288264,Somewhat-Bullish
AMD,4071,0.272197,Somewhat-Bullish
NVDA,4071,0.230761,Somewhat-Bullish
INTC,4071,0.166463,Somewhat-Bullish
AMD,4072,0.000000,Neutral
NVDA,4072,0.000000,Neutral
INTC,4072,0.213271,Somewhat-Bullish
AMD,4073,0.312850,Somewhat-Bullish
NVDA,4073,0.126386,Neutral
INTC,4073,0.250795,Somewhat-Bullish
AMD,4074,0.130099,Neutral
NVDA,4074,0.220206,Somewhat-Bullish
INTC,4074,0.211395,Somewhat-Bullish
GOOG,4075,0.112497,Neutral
NVDA,4075,0.305034,Somewhat-Bullish
AVGO,4075,0.192804,Somewhat-Bullish
QCOM,4075,0.139239,Neutral
AMD,4075,0.152009,Somewhat-Bullish
MSFT,4076,0.000000,Neutral
META,4076,0.000000,Neutral
NVDA,4076,0.124472,Neutral
AAPL,4076,0.193819,Somewhat-Bullish
TSLA,4076,0.134667,Neutral
INTC,4076,-0.114830,Neutral
AMD,4076,-0.057851,Neutral
IVZ,4076,0.305133,Somewhat-Bullish
MSFT,4077,0.203759,Somewhat-Bullish
NVDA,4077,0.158724,Somewhat-Bullish
AVGO,4077,0.327679,Somewhat-Bullish
AMD,4077,0.260079,Somewhat-Bullish
MU,4077,0.119077,Neutral
AMD,4078,-0.029133,Neutral
NVDA,4078,0.287071,Somewhat-Bullish
INTC,4078,0.257321,Somewhat-Bullish
AMD,4079,0.244347,Somewhat-Bullish
BKNG,4079,0.000000,Neutral
AMD,4080,0.062049,Neutral
NVDA,4080,0.059735,Neutral
IBM,4080,0.329160,Somewhat-Bullish
QCOM,4080,0.154151,Somewhat-Bullish
AMD,4081,0.066169,Neutral
NVDA,4081,0.066169,Neutral
PLTR,4081,0.000000,Neutral
AMD,4082,0.037925,Neutral
NVDA,4082,0.037925,Neutral
AVGO,4082,0.037925,Neutral
AMD,4083,0.000000,Neutral
NVDA,4083,0.000000,Neutral
AAPL,4083,-0.048673,Neutral
INTC,4083,0.126188,Neutral
AMD,4084,0.109158,Neutral
ORCL,4084,0.109158,Neutral
IVZ,4084,0.185489,Somewhat-Bullish
PLTR,4084,0.109158,Neutral
AMD,4085,0.073816,Neutral
MSFT,4085,0.048113,Neutral
GOOG,4085,0.048113,Neutral
META,4085,0.073816,Neutral
NVDA,4085,0.073816,Neutral
ORCL,4085,0.335448,Somewhat-Bullish
GOOG,4086,0.216926,Somewhat-Bullish
META,4086,0.216926,Somewhat-Bullish
NVDA,4086,0.227668,Somewhat-Bullish
AVGO,4086,0.488313,Bullish
AMD,4086,0.276288,Somewhat-Bullish
ORCL,4086,0.183540,Somewhat-Bullish
AMD,4087,0.037017,Neutral
MSFT,4087,0.141365,Neutral
GOOG,4087,0.141365,Neutral
NVDA,4087,0.180978,Somewhat-Bullish
AVGO,4087,0.141365,Neutral
AMZN,4087,0.141365,Neutral
AMD,4088,-0.031481,Neutral
NVDA,4088,-0.350412,Bearish
CAT,4088,0.107575,Neutral
XOM,4088,0.174483,Somewhat-Bullish
AMD,4089,0.100007,Neutral
ABNB,4089,0.151566,Somewhat-Bullish
AMD,4090,0.084116,Neutral
NVDA,4090,0.030905,Neutral
AMD,4091,0.119357,Neutral
NVDA,4091,0.154751,Somewhat-Bullish
AMD,4092,0.645327,Bullish
MSFT,4093,0.124105,Neutral
META,4093,0.124105,Neutral
NVDA,4093,0.102908,Neutral
AMD,4093,0.144316,Neutral
SNPS,4093,0.109003,Neutral
MSFT,4094,0.173576,Somewhat-Bullish
GOOG,4094,0.219338,Somewhat-Bullish
AVGO,4094,0.242377,Somewhat-Bullish
AMD,4094,0.242377,Somewhat-Bullish
ORCL,4094,0.354271,Bullish
AMZN,4094,0.173576,Somewhat-Bullish
AMD,4095,0.093110,Neutral
TSLA,4095,0.387591,Bullish
AMD,4096,0.149324,Neutral
META,4096,0.233963,Somewhat-Bullish
NVDA,4096,0.233963,Somewhat-Bullish
TSLA,4096,0.106277,Neutral
PLTR,4096,0.178843,Somewhat-Bullish
MSFT,4097,-0.033942,Neutral
NVDA,4097,0.002699,Neutral
AAPL,4097,0.002699,Neutral
AVGO,4097,0.000000,Neutral
AMD,4097,0.051087,Neutral
AMZN,4097,-0.033942,Neutral
NVDA,4098,0.091774,Neutral
INTC,4098,0.000000,Neutral
AMD,4098,0.332600,Somewhat-Bullish
ABNB,4098,0.337108,Somewhat-Bullish
MSFT,4099,0.201186,Somewhat-Bullish
GOOG,4099,0.152213,Somewhat-Bullish
META,4099,0.163788,Somewhat-Bullish
NVDA,4099,0.294500,Somewhat-Bullish
AMD,4099,0.165032,Somewhat-Bullish
ORCL,4099,0.098724,Neutral
AMZN,4099,0.098724,Neutral
PLTR,4099,0.103367,Neutral
MSFT,4100,0.167601,Somewhat-Bullish
GOOG,4100,0.181599,Somewhat-Bullish
META,4100,0.147475,Neutral
NVDA,4100,0.239280,Somewhat-Bullish
AVGO,4100,0.351578,Bullish
AMD,4100,0.000000,Neutral
ORCL,4100,0.000000,Neutral
AMD,4101,0.465062,Bullish
NVDA,4101,0.135257,Neutral
INTC,4101,0.500661,Bullish
AMD,4102,0.097799,Neutral
NVDA,4102,0.097799,Neutral
INTC,4102,0.141578,Neutral
AMD,4103,0.060411,Neutral
MU,4103,0.202827,Somewhat-Bullish
NVDA,4103,0.242147,Somewhat-Bullish
GOOG,4104,-0.073352,Neutral
META,4104,-0.078427,Neutral
NVDA,4104,-0.070980,Neutral
TSLA,4104,0.116283,Neutral
AMD,4104,0.043994,Neutral
AMZN,4104,0.040189,Neutral
PLTR,4104,0.042310,Neutral
AMD,4105,0.385174,Bullish
AMD,4106,0.279742,Somewhat-Bullish
MU,4106,0.485333,Bullish
NVDA,4106,0.464548,Bullish
AVGO,4106,0.279742,Somewhat-Bullish
AMD,4107,0.036268,Neutral
AMD,4108,0.136647,Neutral
GNRC,4108,0.136647,Neutral
ANET,4108,0.136647,Neutral
IVZ,4108,0.102570,Neutral
AMD,4109,0.316999,Somewhat-Bullish
AMD,4110,0.287126,Somewhat-Bullish
MSFT,4110,0.172551,Somewhat-Bullish
NVDA,4110,0.159107,Somewhat-Bullish
ORCL,4110,0.081889,Neutral
PLTR,4110,0.239865,Somewhat-Bullish
AMD,4111,0.006169,Neutral
MSFT,4111,0.149058,Neutral
META,4111,0.149058,Neutral
NVDA,4112,0.139706,Neutral
GM,4112,0.186765,Somewhat-Bullish
AMD,4112,0.116696,Neutral
DASH,4112,0.114007,Neutral
UBER,4112,0.285632,Somewhat-Bullish
AMD,4113,0.164617,Somewhat-Bullish
MU,4113,0.132636,Neutral
META,4113,0.113867,Neutral
NVDA,4113,0.164617,Somewhat-Bullish
ORCL,4113,0.262110,Somewhat-Bullish
AVGO,4113,0.147126,Neutral
AMD,4114,0.247797,Somewhat-Bullish
GOOG,4114,0.077362,Neutral
META,4114,0.111727,Neutral
NVDA,4114,0.228667,Somewhat-Bullish
AVGO,4114,0.127552,Neutral
AMD,4115,0.446091,Bullish
GOOG,4115,0.199671,Somewhat-Bullish
META,4115,0.199671,Somewhat-Bullish
NVDA,4115,0.316663,Somewhat-Bullish
AVGO,4115,0.520449,Bullish
AMD,4116,0.066527,Neutral
MSFT,4116,0.125746,Neutral
NVDA,4116,0.328017,Somewhat-Bullish
AAPL,4116,0.150476,Somewhat-Bullish
TSLA,4116,0.150476,Somewhat-Bullish
INTC,4116,0.066527,Neutral
AMD,4117,0.308425,Somewhat-Bullish
MSFT,4117,0.090671,Neutral
GOOG,4117,0.090671,Neutral
NVDA,4117,0.396481,Bullish
INTC,4117,0.299057,Somewhat-Bullish
AMD,4118,0.095041,Neutral
NVDA,4118,0.185867,Somewhat-Bullish
INTC,4118,0.137309,Neutral
MSFT,4119,0.301122,Somewhat-Bullish
META,4119,0.000000,Neutral
NVDA,4119,0.232684,Somewhat-Bullish
AVGO,4119,0.208759,Somewhat-Bullish
AMD,4119,0.242437,Somewhat-Bullish
ORCL,4119,0.147310,Neutral
AMD,4120,0.074686,Neutral
NVDA,4120,0.541743,Bullish
AVGO,4120,0.347580,Somewhat-Bullish
AMD,4121,-0.187660,Somewhat-Bearish
MSFT,4121,0.111135,Neutral
MU,4121,-0.290613,Somewhat-Bearish
NVDA,4121,-0.187660,Somewhat-Bearish
AMD,4122,0.278613,Somewhat-Bullish
NVDA,4122,0.409132,Bullish
INTC,4122,0.295654,Somewhat-Bullish
AMD,4123,0.144263,Neutral
NVDA,4123,0.052999,Neutral
AVGO,4123,0.306653,Somewhat-Bullish
AMD,4124,0.246908,Somewhat-Bullish
AVGO,4124,0.168884,Somewhat-Bullish
AMD,4125,0.387545,Bullish
ORCL,4125,0.088377,Neutral
MSFT,4126,0.051634,Neutral
GOOG,4126,0.051634,Neutral
NVDA,4126,0.088071,Neutral
AMD,4126,0.048628,Neutral
AMD,4127,0.124000,Neutral
GOOG,4127,0.155378,Somewhat-Bullish
NVDA,4127,0.213771,Somewhat-Bullish
PLTR,4127,0.096833,Neutral
MSFT,4128,0.044955,Neutral
NVDA,4128,0.228603,Somewhat-Bullish
ANET,4128,-0.031838,Neutral
AVGO,4128,-0.031838,Neutral
AMD,4128,-0.031838,Neutral
ISRG,4128,0.253874,Somewhat-Bullish
META,4129,0.199968,Somewhat-Bullish
NVDA,4129,0.227713,Somewhat-Bullish
AVGO,4129,0.033923,Neutral
AMD,4129,0.033923,Neutral
LLY,4129,-0.002105,Neutral
GS,4129,0.048008,Neutral
AMD,4130,0.179451,Somewhat-Bullish
META,4130,0.060043,Neutral
NVDA,4130,0.091883,Neutral
AVGO,4130,0.179451,Somewhat-Bullish
TSLA,4130,-0.036721,Neutral
AMZN,4130,0.060043,Neutral
AMD,4131,0.287626,Somewhat-Bullish
IVZ,4132,0.180538,Somewhat-Bullish
LYB,4132,0.100750,Neutral
AES,4132,0.100750,Neutral
IVZ,4133,0.071369,Neutral
EIX,4133,0.106612,Neutral
VST,4133,0.106612,Neutral
AES,4133,0.106612,Neutral
AES,4134,0.036404,Neutral
AES,4135,0.492478,Bullish
AES,4136,0.000000,Neutral
MSFT,4137,0.296013,Somewhat-Bullish
GOOG,4137,0.296013,Somewhat-Bullish
AES,4137,0.529396,Bullish
AES,4138,0.375567,Bullish
AES,4139,0.547167,Bullish
EXC,4140,0.519017,Bullish
AES,4140,0.394095,Bullish
AES,4141,0.501255,Bullish
AES,4142,-0.090853,Neutral
NEE,4142,-0.017834,Neutral
CNP,4143,0.146983,Neutral
AES,4143,0.189151,Somewhat-Bullish
ED,4143,0.146983,Neutral
MSFT,4144,0.187426,Somewhat-Bullish
EXC,4144,0.189218,Somewhat-Bullish
PCG,4144,0.256867,Somewhat-Bullish
AES,4144,0.358461,Bullish
